x,y,z,I
808448.96,6484544.49,500.29,3482.0
808455.9400000001,6484538.38,500.29,1869.0
808459.71,6484531.62,500.29,799.0
808421.56,6484527.87,500.29,1180.0
808426.4400000001,6484522.24,500.29,427.0
808429.73,6484522.53,500.29,2367.0
808395.11,6484568.55,500.29,459.0
808478.73,6484597.82,500.29,2811.0
808481.62,6484586.76,500.29,3566.0
808467.63,6484548.92,500.29,3739.0
808459.68,6484538.59,500.29,1695.0
808438.22,6484542.2700000005,500.29,3978.0
808456.3300000001,6484533.5600000005,500.29,982.0
808434.89,6484537.890000001,500.29,2973.0
808427.14,6484535.0600000005,500.29,2654.0
808427.12,6484534.05,500.29,1270.0
808413.71,6484537.29,500.29,1004.0
808421.18,6484527.17,500.29,1006.0
808489.91,6484574.03,500.29,1352.0
808494.17,6484566.850000001,500.29,1367.0
808442.25,6484543.05,500.29,4183.0
808470.35,6484552.09,500.29,3108.0
808434.9500000001,6484538.55,500.29,3509.0
808499.6,6484557.4,500.29,1465.0
808423.9500000001,6484525.5200000005,500.29,1156.0
808428.4500000001,6484522.04,500.29,2430.0
808449.54,6484525.01,500.29,524.0
808443.0700000001,6484520.84,500.29,1924.0
808451.6,6484524.140000001,500.29,1828.0
808437.79,6484519.84,500.29,1848.0
808454.4400000001,6484526.33,500.3,986.0
808454.65,6484538.82,500.3,2006.0
808510.43,6484569.55,500.3,1588.0
808420.38,6484522.140000001,500.3,2482.0
808379.22,6484516.37,500.3,911.0
808360.3200000001,6484620.16,500.3,1339.0
808429.88,6484537.17,500.3,3453.0
808490.21,6484572.59,500.3,1644.0
808488.41,6484572.7700000005,500.3,4340.0
808457.48,6484532.24,500.3,895.0
808459.7000000001,6484531.9,500.3,1000.0
808426.92,6484522.4,500.3,648.0
808457.97,6484533.47,500.3,882.0
808481.64,6484583.04,500.3,1212.0
808459.59,6484533.43,500.3,888.0
808362.35,6484520.83,500.3,4261.0
808422.1,6484533.5200000005,500.3,1372.0
808418.78,6484528.54,500.3,2641.0
808372.78,6484525.75,500.3,1488.0
808512.4,6484535.23,500.3,1552.0
808511.96,6484535.75,500.3,1616.0
808481.05,6484588.91,500.3,3317.0
808429.29,6484518.890000001,500.3,3734.0
808537.36,6484554.48,500.3,3298.0
808460.77,6484534.88,500.3,960.0
808495.75,6484563.66,500.3,1304.0
808508.15,6484595.51,500.3,2021.0
808442.5800000001,6484542.17,500.3,3906.0
808509.06,6484547.640000001,500.3,1282.0
808495.15,6484563.99,500.3,1408.0
808496.54,6484562.5200000005,500.3,1553.0
808482.38,6484580.99,500.3,3214.0
808390.27,6484533.19,500.3,1862.0
808506.53,6484537.91,500.3,1409.0
808511.9400000001,6484536.59,500.3,1827.0
808459.67,6484532.43,500.3,1037.0
808372.61,6484525.18,500.3,1216.0
808504.22,6484547.92,500.3,1354.0
808508.81,6484549.11,500.3,1274.0
808418.41,6484528.63,500.3,2792.0
808481.12,6484588.350000001,500.3,3354.0
808507.66,6484549.75,500.3,919.0
808511.5,6484538.93,500.3,1288.0
808481.68,6484585.28,500.3,3450.0
808481.04,6484588.84,500.3,3073.0
808422.67,6484534.08,500.3,2297.0
808479.54,6484592.5200000005,500.3,2332.0
808396.98,6484533.41,500.3,3535.0
808504.51,6484551.32,500.3,1038.0
808425.47,6484537.9,500.3,3096.0
808505.9400000001,6484552.18,500.3,1047.0
808446.37,6484543.5600000005,500.3,3689.0
808459.99,6484535.38,500.3,942.0
808440.54,6484541.04,500.3,4346.0
808509.46,6484556.5200000005,500.3,1187.0
808459.5700000001,6484535.7,500.3,973.0
808477.77,6484598.12,500.3,546.0
808446.39,6484521.68,500.3,1522.0
808509.34,6484558.91,500.3,2098.0
808478.3200000001,6484599.32,500.3,2713.0
808481.34,6484552.26,500.3,3334.0
808442.71,6484543.0200000005,500.3,4264.0
808442.98,6484519.68,500.3,731.0
808524.49,6484551.83,500.3,3486.0
808457.86,6484532.36,500.3,927.0
808374.4500000001,6484523.47,500.3,1976.0
808436.17,6484519.95,500.3,2392.0
808499.9,6484563.07,500.3,2453.0
808426.04,6484520.7,500.3,1449.0
808508.79,6484546.79,500.3,1202.0
808534.93,6484553.46,500.3,4200.0
808510.8300000001,6484575.26,500.3,1750.0
808504.13,6484548.87,500.3,1204.0
808516.67,6484573.0200000005,500.3,809.0
808531.18,6484565.88,500.3,1746.0
808378.2000000001,6484517.49,500.3,1118.0
808460.54,6484535.11,500.3,1041.0
808460.3200000001,6484534.55,500.3,1078.0
808480.42,6484592.04,500.3,3375.0
808512.92,6484536.350000001,500.3,1854.0
808378.64,6484517.84,500.3,1086.0
808505.89,6484537.88,500.3,1507.0
808505.25,6484553.65,500.3,1063.0
808375.7000000001,6484526.61,500.3,1424.0
808508.74,6484548.15,500.3,1096.0
808481.05,6484587.7,500.3,3449.0
808423.66,6484526.92,500.3,965.0
808512.11,6484536.640000001,500.3,2001.0
808447.63,6484540.3100000005,500.3,3093.0
808453.8300000001,6484526.5,500.3,1080.0
808510.39,6484567.94,500.3,1571.0
808496.87,6484561.36,500.3,937.0
808489.9500000001,6484571.28,500.3,3327.0
808509.91,6484561.45,500.3,1834.0
808378.27,6484521.72,500.3,1812.0
808362.2000000001,6484611.83,500.3,1587.0
808418.4,6484537.9,500.3,2412.0
808446.73,6484521.55,500.3,1892.0
808423.3200000001,6484538.05,500.3,2006.0
808439.77,6484519.57,500.3,1405.0
808422.78,6484536.51,500.3,707.0
808437.3300000001,6484540.71,500.3,3482.0
808426.41,6484535.22,500.3,787.0
808459.05,6484547.16,500.3,2347.0
808378.18,6484517.01,500.3,1023.0
808446.9,6484521.7,500.3,1769.0
808505.2000000001,6484540.48,500.3,1160.0
808508.77,6484547.26,500.3,1107.0
808451.71,6484524.390000001,500.3,1740.0
808506.88,6484536.100000001,500.3,2873.0
808380.6,6484520.19,500.3,2160.0
808510.79,6484574.59,500.3,1686.0
808380.1,6484520.390000001,500.3,2275.0
808423.52,6484521.11,500.3,2019.0
808510.49,6484578.140000001,500.3,2815.0
808510.86,6484566.63,500.3,1734.0
808380.67,6484520.640000001,500.3,1856.0
808377.97,6484516.890000001,500.3,777.0
808434.52,6484519.12,500.3,2093.0
808366.88,6484526.97,500.3,1477.0
808436.11,6484519.45,500.3,2420.0
808375.89,6484521.2,500.3,1861.0
808378.86,6484517.79,500.3,1026.0
808423.6900000001,6484525.76,500.3,1057.0
808512.29,6484535.3100000005,500.3,1682.0
808513.0700000001,6484590.48,500.3,654.0
808453.5,6484526.38,500.3,932.0
808511.23,6484572.69,500.3,1860.0
808441.48,6484520.75,500.3,2125.0
808442.73,6484520.19,500.3,1936.0
808510.4500000001,6484571.55,500.3,1682.0
808510.11,6484568.43,500.3,1781.0
808379.87,6484518.72,500.3,905.0
808436.5800000001,6484541.05,500.3,4184.0
808374.29,6484522.21,500.3,1864.0
808422.0800000001,6484536.07,500.3,1841.0
808425.35,6484537.96,500.3,3199.0
808521.46,6484613.78,500.3,3382.0
808425.6900000001,6484537.67,500.3,3296.0
808422.29,6484535.86,500.3,2598.0
808372.65,6484522.890000001,500.3,2576.0
808372.4,6484522.76,500.3,1993.0
808425.3300000001,6484536.600000001,500.3,3219.0
808520.15,6484566.66,500.3,1771.0
808425.75,6484536.24,500.3,1548.0
808414.34,6484568.93,500.3,2148.0
808425.5700000001,6484535.32,500.3,1482.0
808426.12,6484534.67,500.3,992.0
808379.37,6484518.11,500.3,1111.0
808427.86,6484539.86,500.3,2256.0
808459.29,6484533.03,500.3,1340.0
808423.28,6484530.600000001,500.3,1842.0
808419.0700000001,6484528.42,500.3,2548.0
808509.39,6484546.03,500.3,1339.0
808378.85,6484517.93,500.3,1011.0
808506.46,6484535.76,500.3,1997.0
808374.66,6484522.640000001,500.3,2095.0
808509.55,6484560.63,500.3,1927.0
808510.29,6484544.4,500.3,1526.0
808489.8,6484570.05,500.31,4261.0
808449.31,6484541.13,500.31,2800.0
808450.34,6484540.78,500.31,2417.0
808490.31,6484571.71,500.31,1919.0
808490.36,6484573.3100000005,500.31,1609.0
808439.35,6484539.03,500.31,841.0
808462.3200000001,6484532.05,500.31,1001.0
808460.9,6484533.01,500.31,816.0
808489.51,6484569.640000001,500.31,4497.0
808451.06,6484523.46,500.31,2511.0
808460.56,6484539.100000001,500.31,1415.0
808480.51,6484589.76,500.31,3241.0
808440.12,6484542.55,500.31,3965.0
808494.53,6484563.82,500.31,1618.0
808447.96,6484540.66,500.31,3209.0
808449.03,6484540.76,500.31,2953.0
808391.0700000001,6484533.54,500.31,2589.0
808492.25,6484570.71,500.31,1343.0
808505.84,6484538.57,500.31,1317.0
808375.73,6484526.5,500.31,1109.0
808505.0800000001,6484551.96,500.31,877.0
808480.71,6484588.03,500.31,3271.0
808516.13,6484563.45,500.31,1776.0
808505.51,6484546.12,500.31,1024.0
808506.12,6484533.79,500.31,1668.0
808314.27,6484516.37,500.31,1419.0
808436.0,6484519.0,500.31,1926.0
808447.75,6484520.22,500.31,1542.0
808512.89,6484579.47,500.31,3435.0
808373.87,6484523.65,500.31,2063.0
808372.78,6484525.15,500.31,1265.0
808373.54,6484523.13,500.31,2211.0
808381.93,6484531.44,500.31,3243.0
808503.89,6484539.48,500.31,1371.0
808409.71,6484588.640000001,500.31,2167.0
808428.99,6484520.05,500.31,3868.0
808418.24,6484529.25,500.31,2823.0
808452.06,6484523.51,500.31,1600.0
808384.0,6484533.28,500.31,374.0
808444.52,6484519.61,500.31,2913.0
808448.85,6484541.23,500.31,3126.0
808447.53,6484540.76,500.31,3743.0
808405.6900000001,6484539.66,500.31,1963.0
808377.91,6484521.84,500.31,2200.0
808372.68,6484524.100000001,500.31,2286.0
808482.4,6484581.37,500.31,3355.0
808446.0800000001,6484541.72,500.31,3484.0
808447.56,6484542.72,500.31,3675.0
808513.11,6484571.74,500.31,2815.0
808375.9400000001,6484522.96,500.31,1703.0
808512.05,6484537.42,500.31,1914.0
808457.4400000001,6484546.61,500.31,2140.0
808449.17,6484541.34,500.31,3228.0
808426.81,6484532.49,500.31,1065.0
808424.52,6484530.100000001,500.31,2211.0
808503.37,6484619.55,500.31,2958.0
808379.88,6484519.46,500.31,1435.0
808510.17,6484542.2,500.31,1198.0
808420.15,6484522.99,500.31,944.0
808378.6900000001,6484517.53,500.31,1127.0
808489.46,6484570.16,500.31,4627.0
808380.39,6484530.74,500.31,1679.0
808510.8200000001,6484577.29,500.31,2998.0
808451.86,6484523.61,500.31,2593.0
808444.14,6484543.73,500.31,3741.0
808435.67,6484520.68,500.31,1791.0
808429.0800000001,6484520.51,500.31,3555.0
808498.79,6484558.03,500.31,1857.0
808453.31,6484523.5600000005,500.31,1899.0
808433.96,6484519.7700000005,500.31,3892.0
808507.74,6484564.350000001,500.31,1106.0
808453.73,6484523.2700000005,500.31,414.0
808373.05,6484523.18,500.31,2471.0
808381.2000000001,6484519.37,500.31,1144.0
808374.01,6484523.45,500.31,2272.0
808428.54,6484540.12,500.31,1103.0
808435.65,6484537.140000001,500.31,2135.0
808426.03,6484538.23,500.31,3214.0
808431.9500000001,6484535.93,500.31,2885.0
808372.29,6484524.75,500.31,1727.0
808466.54,6484548.67,500.31,2394.0
808510.99,6484569.09,500.31,1819.0
808421.77,6484536.19,500.31,1957.0
808418.71,6484529.23,500.31,3151.0
808419.75,6484529.17,500.31,2766.0
808461.24,6484532.890000001,500.31,937.0
808424.9500000001,6484533.17,500.31,833.0
808414.34,6484537.03,500.31,2873.0
808505.52,6484607.22,500.31,1792.0
808531.1900000001,6484552.0,500.31,3697.0
808421.11,6484524.36,500.31,877.0
808437.3200000001,6484519.19,500.31,2002.0
808436.81,6484519.19,500.31,2063.0
808508.48,6484593.43,500.31,3157.0
808509.27,6484558.69,500.31,1930.0
808533.47,6484552.890000001,500.31,4727.0
808437.3300000001,6484537.5,500.31,2189.0
808428.0,6484522.07,500.31,1728.0
808443.51,6484543.51,500.31,4273.0
808494.0800000001,6484565.98,500.31,1652.0
808506.65,6484540.93,500.31,1031.0
808528.36,6484551.45,500.31,3902.0
808441.23,6484541.29,500.31,3814.0
808449.7000000001,6484544.34,500.31,3311.0
808508.02,6484601.98,500.31,3403.0
808523.4,6484553.49,500.31,2908.0
808506.17,6484600.98,500.31,3521.0
808537.77,6484554.18,500.31,2795.0
808491.98,6484569.97,500.31,1244.0
808520.7000000001,6484555.08,500.31,2002.0
808505.72,6484542.55,500.31,1103.0
808460.92,6484535.3100000005,500.31,815.0
808508.59,6484548.07,500.31,1199.0
808446.41,6484541.83,500.31,3783.0
808497.06,6484561.76,500.31,930.0
808440.8,6484520.01,500.31,910.0
808509.12,6484587.09,500.31,1878.0
808505.87,6484543.53,500.31,1029.0
808492.3200000001,6484570.21,500.31,1621.0
808448.14,6484541.46,500.31,3836.0
808510.1,6484543.46,500.31,1589.0
808470.71,6484549.48,500.31,3367.0
808524.3200000001,6484551.890000001,500.31,3652.0
808437.5700000001,6484537.12,500.31,1837.0
808523.27,6484601.8,500.31,2691.0
808450.3,6484524.350000001,500.31,1407.0
808378.8300000001,6484516.11,500.31,1112.0
808447.91,6484521.63,500.31,1954.0
808458.29,6484546.82,500.31,2212.0
808501.49,6484546.11,500.31,965.0
808506.2000000001,6484535.28,500.31,2403.0
808508.62,6484548.57,500.31,1251.0
808448.5800000001,6484540.65,500.31,3053.0
808503.48,6484547.2700000005,500.31,1110.0
808446.35,6484542.72,500.31,3236.0
808513.73,6484590.8100000005,500.31,1245.0
808446.17,6484527.43,500.31,2827.0
808375.8300000001,6484521.79,500.31,2032.0
808406.36,6484602.25,500.31,876.0
808424.63,6484540.04,500.31,1456.0
808429.77,6484518.65,500.31,3464.0
808503.8200000001,6484546.5600000005,500.31,1214.0
808504.96,6484548.13,500.31,967.0
808505.4,6484549.86,500.31,965.0
808509.81,6484545.05,500.31,1165.0
808510.35,6484541.390000001,500.31,1024.0
808447.4,6484543.51,500.31,4061.0
808456.01,6484539.3,500.31,1957.0
808509.46,6484549.74,500.31,2005.0
808441.41,6484611.78,500.31,599.0
808504.54,6484547.850000001,500.31,1004.0
808507.25,6484535.82,500.31,1178.0
808371.85,6484567.75,500.31,1559.0
808460.47,6484538.87,500.31,1851.0
808505.37,6484549.16,500.31,1151.0
808428.97,6484518.76,500.31,3848.0
808513.4,6484590.72,500.31,1567.0
808503.89,6484547.04,500.31,1230.0
808505.46,6484549.67,500.31,1008.0
808505.86,6484538.99,500.31,1027.0
808510.37,6484542.94,500.31,1306.0
808379.4,6484528.28,500.31,2634.0
808504.53,6484540.32,500.31,1266.0
808509.84,6484559.05,500.31,2025.0
808503.13,6484549.09,500.31,1532.0
808507.17,6484548.97,500.31,1089.0
808370.14,6484523.13,500.31,430.0
808454.75,6484525.390000001,500.31,1397.0
808361.17,6484616.57,500.32,1258.0
808457.72,6484539.24,500.32,1665.0
808449.35,6484542.58,500.32,3992.0
808380.23,6484521.91,500.32,2269.0
808490.3300000001,6484568.2700000005,500.32,4222.0
808458.56,6484539.7700000005,500.32,2170.0
808450.79,6484522.66,500.32,2297.0
808493.65,6484565.53,500.32,1397.0
808506.29,6484598.34,500.32,1936.0
808421.56,6484521.91,500.32,2649.0
808425.65,6484521.74,500.32,435.0
808435.9,6484518.62,500.32,1919.0
808446.2000000001,6484520.03,500.32,3078.0
808437.55,6484519.45,500.32,1752.0
808510.61,6484578.05,500.32,2347.0
808511.65,6484573.58,500.32,2017.0
808377.6900000001,6484521.88,500.32,2143.0
808473.11,6484549.850000001,500.32,3420.0
808475.96,6484550.2700000005,500.32,3433.0
808373.92,6484524.51,500.32,1818.0
808377.3300000001,6484522.41,500.32,2331.0
808504.15,6484617.86,500.32,2873.0
808419.11,6484535.5200000005,500.32,700.0
808379.4500000001,6484528.57,500.32,4166.0
808426.0700000001,6484534.0,500.32,2751.0
808373.48,6484523.87,500.32,2037.0
808361.26,6484520.55,500.32,4389.0
808462.29,6484532.98,500.32,918.0
808426.78,6484540.09,500.32,985.0
808421.26,6484520.48,500.32,3235.0
808460.27,6484533.640000001,500.32,839.0
808496.11,6484561.08,500.32,1264.0
808448.04,6484543.74,500.32,3661.0
808447.8300000001,6484543.2700000005,500.32,4027.0
808448.24,6484542.96,500.32,3666.0
808449.06,6484542.2700000005,500.32,3530.0
808476.6,6484550.33,500.32,3071.0
808446.01,6484542.3100000005,500.32,3574.0
808441.76,6484537.72,500.32,1832.0
808445.9500000001,6484538.75,500.32,2400.0
808507.92,6484535.98,500.32,1485.0
808461.56,6484536.36,500.32,948.0
808460.47,6484532.82,500.32,830.0
808443.4,6484521.42,500.32,1180.0
808512.22,6484534.79,500.32,1600.0
808452.4,6484523.63,500.32,2549.0
808379.8300000001,6484519.34,500.32,1206.0
808452.2000000001,6484523.12,500.32,1025.0
808453.1,6484523.03,500.32,711.0
808445.9400000001,6484520.0600000005,500.32,1756.0
808520.6,6484615.84,500.32,3563.0
808535.59,6484553.34,500.32,3417.0
808509.68,6484583.8,500.32,2607.0
808537.8,6484553.78,500.32,2436.0
808508.54,6484536.15,500.32,1954.0
808508.77,6484536.61,500.32,1406.0
808380.59,6484517.08,500.32,916.0
808489.92,6484567.07,500.32,4137.0
808516.97,6484560.19,500.32,1508.0
808510.43,6484557.94,500.32,1852.0
808509.86,6484555.24,500.32,1194.0
808525.0,6484551.3,500.32,3894.0
808506.96,6484549.93,500.32,1106.0
808506.1,6484549.7,500.32,1109.0
808426.11,6484533.67,500.32,445.0
808447.31,6484539.72,500.32,2148.0
808531.53,6484552.07,500.32,3790.0
808505.01,6484542.73,500.32,1015.0
808510.43,6484560.890000001,500.32,1896.0
808436.4,6484518.84,500.32,2112.0
808503.5,6484546.63,500.32,952.0
808509.0,6484544.73,500.32,1109.0
808508.77,6484543.33,500.32,1279.0
808504.8200000001,6484544.32,500.32,1204.0
808510.88,6484564.88,500.32,1719.0
808505.5,6484543.15,500.32,1098.0
808379.61,6484517.69,500.32,933.0
808380.65,6484517.7700000005,500.32,835.0
808373.4,6484523.98,500.32,2331.0
808506.43,6484533.36,500.32,1756.0
808511.14,6484591.03,500.32,684.0
808504.63,6484540.65,500.32,1178.0
808503.22,6484547.22,500.32,716.0
808511.14,6484565.83,500.32,1871.0
808445.72,6484542.96,500.32,3971.0
808509.47,6484543.62,500.32,1279.0
808461.23,6484534.23,500.32,1054.0
808466.63,6484532.0600000005,500.32,2361.0
808510.73,6484540.33,500.32,1514.0
808504.35,6484541.92,500.32,936.0
808441.52,6484541.79,500.32,3209.0
808381.52,6484521.2700000005,500.32,1772.0
808447.74,6484542.32,500.32,3690.0
808510.14,6484537.93,500.32,1121.0
808505.17,6484539.16,500.32,1071.0
808503.56,6484539.5600000005,500.32,1274.0
808460.79,6484532.92,500.32,904.0
808505.87,6484539.65,500.32,985.0
808508.68,6484536.54,500.32,1307.0
808508.48,6484535.71,500.32,1426.0
808507.53,6484535.94,500.32,1376.0
808508.56,6484534.69,500.32,1309.0
808511.84,6484566.86,500.32,1867.0
808509.28,6484543.8,500.32,1264.0
808450.84,6484522.66,500.32,1868.0
808438.51,6484519.09,500.32,1844.0
808449.53,6484522.140000001,500.32,2482.0
808452.5,6484523.390000001,500.32,1456.0
808509.93,6484556.65,500.32,1168.0
808536.11,6484553.44,500.32,3634.0
808505.4500000001,6484534.98,500.32,2117.0
808505.12,6484547.68,500.32,1159.0
808510.04,6484543.03,500.32,1477.0
808509.1900000001,6484542.73,500.32,1212.0
808510.0800000001,6484556.66,500.32,1126.0
808505.31,6484552.0,500.32,1088.0
808506.43,6484550.83,500.32,992.0
808422.9400000001,6484520.26,500.32,3339.0
808504.63,6484548.05,500.32,942.0
808428.76,6484519.5600000005,500.32,1276.0
808505.9500000001,6484539.87,500.32,1237.0
808422.04,6484524.44,500.32,1019.0
808505.04,6484549.07,500.32,1018.0
808425.9400000001,6484539.09,500.32,2435.0
808504.67,6484540.8100000005,500.32,1241.0
808419.4400000001,6484527.49,500.32,1001.0
808424.42,6484520.05,500.32,3311.0
808507.12,6484535.600000001,500.32,2740.0
808418.42,6484529.66,500.32,3448.0
808420.23,6484521.61,500.32,2307.0
808535.48,6484553.3100000005,500.32,3572.0
808420.03,6484522.91,500.32,1075.0
808421.13,6484524.88,500.32,894.0
808503.15,6484544.47,500.32,1035.0
808508.3,6484545.33,500.32,1271.0
808416.96,6484537.28,500.32,2053.0
808420.96,6484531.61,500.32,3229.0
808425.24,6484535.17,500.32,1294.0
808506.26,6484536.97,500.32,872.0
808379.01,6484516.96,500.32,807.0
808505.42,6484543.7700000005,500.32,764.0
808423.41,6484538.49,500.32,3119.0
808427.5800000001,6484540.58,500.32,1146.0
808451.09,6484523.17,500.32,1605.0
